Data File:	H4L_080116_2_186.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Gaitanalysis; Sports; Jogging; on Treadmill; Velocity; 8 km/h;
Comment #2	H4L, 60 Months PO  *  

BodyWeight [N]:	807

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 7,5	Y = -1,7	Z = -18,9
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_13_8_2_1_1_3	






---------------------------DATA--------------------------------

Number of Data Sets =	2914
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	5117,20	29,030

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

18.423	00712.27	-00613.33	-03285.93	03417.72	00000.36	00001.93	00000.30	1
18.432	00850.78	-00758.20	-03757.47	03926.48	00000.64	00002.02	00000.23	1
18.442	00951.81	-00878.48	-04094.67	04294.64	00000.92	00002.07	00000.21	1
18.451	01003.92	-00965.87	-04300.80	04520.80	00001.10	00002.11	00000.21	1
18.461	01023.02	-01032.41	-04444.47	04676.08	00001.21	00002.17	00000.21	1
18.470	01058.80	-01092.26	-04569.88	04816.42	00001.27	00002.15	00000.12	1
18.479	01105.71	-01133.90	-04651.67	04913.90	00001.25	00002.16	-00000.03	1
18.489	01151.24	-01140.20	-04658.05	04931.82	00001.21	00002.14	-00000.13	1
18.498	01186.20	-01110.36	-04577.07	04856.91	00001.15	00002.04	-00000.22	1
18.508	01185.25	-01040.00	-04391.68	04666.18	00001.18	00001.89	-00000.24	1
18.517	01150.82	-00940.46	-04126.85	04386.31	00001.14	00001.69	-00000.18	1
18.527	01090.54	-00825.72	-03818.30	04055.92	00001.01	00001.61	-00000.16	1
18.537	01012.63	-00703.10	-03482.11	03693.89	00000.90	00001.45	-00000.07	1
18.546	00937.55	-00587.08	-03144.10	03333.02	00000.83	00001.31	-00000.04	1
18.556	00860.86	-00482.48	-02781.58	02951.45	00000.77	00001.14	-00000.05	1
18.568	00794.20	-00390.64	-02375.42	02534.95	00000.65	00000.95	-00000.10	1
18.610	00725.26	-00298.64	-01840.80	02000.93	00000.60	00000.74	-00000.05	1
18.621	00682.86	-00270.28	-01567.89	01731.37	00000.42	00000.76	-00000.06	1
18.690	00671.61	-00274.41	-01468.94	01638.34	00000.32	00000.76	-00000.02	1
18.735	00680.04	-00280.79	-01436.23	01613.71	00000.30	00000.77	00000.02	1
18.745	00695.48	-00282.43	-01420.68	01606.80	00000.39	00000.67	00000.04	1
18.756	00714.60	-00295.60	-01420.15	01617.05	00000.27	00000.70	-00000.06	1
18.766	00748.39	-00308.64	-01407.58	01623.77	00000.35	00000.59	-00000.13	1
18.777	00789.05	-00324.47	-01372.01	01615.64	00000.29	00000.51	-00000.21	1
18.787	00819.15	-00324.46	-01308.89	01577.81	00000.34	00000.36	-00000.14	1
18.798	00843.51	-00319.13	-01230.17	01525.34	00000.27	00000.31	-00000.21	1
18.808	00853.86	-00300.14	-01132.31	01449.58	00000.22	00000.20	-00000.20	1
18.819	00845.54	-00268.51	-01011.74	01345.61	00000.19	00000.20	-00000.11	1
18.829	00824.89	-00232.25	-00875.23	01224.91	00000.20	00000.15	-00000.05	1
18.840	00794.58	-00195.50	-00741.86	01104.50	00000.19	00000.05	00000.02	1
18.851	00745.67	-00160.12	-00618.91	00982.20	00000.16	-00000.01	00000.05	1
18.861	00688.43	-00129.77	-00517.96	00871.24	00000.15	-00000.06	00000.03	1
18.872	00628.34	-00103.04	-00436.46	00771.96	00000.12	-00000.19	00000.06	1
18.883	00553.40	-00078.12	-00362.11	00665.94	00000.10	-00000.29	00000.14	1
18.893	00475.32	-00060.78	-00298.06	00564.32	00000.03	-00000.31	00000.10	1
18.904	00404.59	-00047.15	-00250.55	00478.21	00000.00	-00000.31	00000.09	1
18.914	00357.16	-00041.63	-00231.56	00427.69	-00000.04	-00000.31	00000.06	1
18.925	00335.61	-00044.43	-00242.29	00416.31	-00000.03	-00000.23	00000.03	1
18.935	00332.77	-00055.08	-00277.10	00436.52	00000.00	-00000.17	-00000.02	1
18.946	00327.11	-00067.78	-00315.04	00459.18	00000.02	-00000.15	-00000.04	1
18.957	00309.11	-00081.00	-00347.99	00472.45	-00000.04	-00000.11	-00000.06	1
18.967	00286.34	-00099.27	-00387.28	00491.76	-00000.13	-00000.03	-00000.12	1
18.978	00277.46	-00120.98	-00453.56	00545.29	-00000.12	00000.01	-00000.07	1
18.988	00283.48	-00151.12	-00553.35	00639.84	-00000.11	00000.09	-00000.04	1
18.999	00288.96	-00186.76	-00671.13	00754.18	-00000.17	00000.23	-00000.08	1
19.009	00294.35	-00215.10	-00809.45	00887.75	-00000.11	00000.32	00000.07	1
19.019	00304.00	-00242.63	-00966.98	01042.28	-00000.11	00000.41	00000.10	1
19.030	00324.34	-00258.83	-01138.15	01211.44	-00000.09	00000.51	00000.14	1
19.040	00351.59	-00266.19	-01315.89	01387.82	-00000.07	00000.66	00000.20	1
19.050	00387.63	-00271.54	-01492.46	01565.71	00000.02	00000.81	00000.23	1
19.060	00434.98	-00282.23	-01662.97	01741.93	00000.12	00000.79	00000.19	1
19.071	00467.66	-00303.50	-01820.56	01904.01	00000.19	00000.88	00000.22	1
19.081	00503.64	-00333.10	-01991.91	02081.42	00000.24	00000.96	00000.27	1
19.091	00539.71	-00377.19	-02197.59	02294.12	00000.20	00001.15	00000.32	1
19.101	00569.95	-00447.32	-02497.34	02600.32	00000.04	00001.58	00000.44	1
19.110	00658.49	-00564.90	-02938.96	03064.35	00000.13	00001.90	00000.42	1
19.120	00785.78	-00717.72	-03457.99	03618.05	00000.37	00002.07	00000.31	1
19.129	00930.13	-00877.52	-03930.53	04133.31	00000.66	00002.09	00000.14	1
19.138	01038.92	-01009.64	-04263.85	04503.23	00000.88	00002.15	00000.05	1
19.148	01099.42	-01103.48	-04484.22	04747.07	00001.11	00002.20	00000.08	1
19.157	01137.64	-01176.69	-04638.67	04918.95	00001.27	00002.22	00000.11	1
19.166	01182.62	-01235.88	-04737.01	05036.40	00001.31	00002.23	00000.02	1
19.194	01243.02	-01262.02	-04746.36	05066.13	00001.21	00002.20	-00000.22	1
19.204	01261.07	-01220.86	-04621.02	04943.14	00001.14	00002.10	-00000.31	1
19.213	01241.22	-01130.18	-04387.69	04697.85	00001.12	00001.94	-00000.32	1
19.223	01188.83	-01008.37	-04080.06	04367.72	00001.02	00001.75	-00000.29	1
19.233	01113.50	-00867.61	-03738.18	03995.83	00000.95	00001.55	-00000.24	1
19.242	01033.48	-00726.00	-03393.29	03620.72	00000.88	00001.26	-00000.24	1
19.252	00950.65	-00597.10	-03060.59	03259.98	00000.80	00001.08	-00000.22	1
19.262	00860.29	-00485.25	-02735.43	02908.29	00000.65	00000.95	-00000.22	1
19.272	00771.40	-00391.11	-02419.06	02569.02	00000.56	00000.80	-00000.27	1
19.283	00695.06	-00316.08	-02127.69	02260.55	00000.52	00000.63	-00000.23	1
19.293	00632.69	-00261.23	-01869.13	01990.53	00000.47	00000.52	-00000.16	1
19.303	00590.32	-00227.98	-01658.10	01774.75	00000.38	00000.48	-00000.12	1
19.315	00589.94	-00224.99	-01515.32	01641.60	00000.26	00000.52	-00000.09	1
19.447	00664.04	-00262.65	-01483.98	01646.86	00000.24	00000.68	-00000.13	1
19.457	00710.34	-00275.51	-01446.98	01635.31	00000.38	00000.55	-00000.08	1
19.468	00738.23	-00293.67	-01391.48	01602.33	00000.37	00000.51	-00000.14	1
19.478	00770.10	-00304.62	-01298.08	01539.76	00000.44	00000.34	-00000.13	1
19.489	00779.99	-00306.59	-01185.36	01451.71	00000.35	00000.30	-00000.14	1
19.499	00795.88	-00296.32	-01071.40	01367.16	00000.33	00000.08	-00000.19	1
19.510	00795.70	-00273.46	-00949.67	01268.78	00000.32	-00000.11	-00000.19	1
19.521	00780.15	-00240.88	-00822.73	01159.11	00000.33	-00000.18	-00000.15	1
19.531	00753.27	-00202.88	-00688.69	01040.61	00000.35	-00000.28	-00000.04	1
19.542	00710.50	-00167.38	-00563.86	00922.37	00000.24	-00000.25	-00000.02	1
19.565	00651.30	-00131.15	-00451.32	00803.17	00000.19	-00000.14	00000.01	1
19.575	00602.64	-00107.57	-00398.11	00730.23	00000.12	-00000.06	00000.08	1
19.586	00564.94	-00096.98	-00374.54	00684.72	00000.11	00000.00	00000.00	1
19.597	00536.04	-00090.92	-00377.58	00661.95	00000.10	-00000.02	00000.05	1
19.608	00506.46	-00093.54	-00390.42	00646.28	00000.09	00000.08	00000.02	1
19.618	00483.65	-00097.17	-00408.87	00640.73	00000.16	00000.09	00000.05	1
19.629	00465.46	-00106.24	-00432.02	00643.88	00000.13	00000.08	00000.06	1
19.640	00444.80	-00119.16	-00456.72	00648.57	00000.13	00000.12	00000.01	1
19.650	00427.03	-00132.86	-00492.38	00665.16	00000.12	00000.08	00000.06	1
19.661	00412.80	-00152.97	-00542.87	00698.94	00000.03	00000.14	00000.01	1
19.672	00398.43	-00171.11	-00602.21	00742.08	-00000.01	00000.13	-00000.01	1
19.682	00370.74	-00181.32	-00662.29	00780.35	00000.01	00000.10	00000.06	1
19.693	00333.99	-00189.08	-00727.41	00822.45	-00000.03	00000.13	00000.11	1
19.703	00296.16	-00192.59	-00805.01	00879.12	-00000.02	00000.20	00000.17	1
19.713	00275.55	-00195.88	-00912.54	00973.15	-00000.02	00000.23	00000.19	1
19.724	00279.64	-00202.32	-01059.37	01114.18	00000.03	00000.32	00000.22	1
19.734	00306.40	-00206.53	-01224.95	01279.47	00000.10	00000.43	00000.22	1
19.744	00335.95	-00206.73	-01365.61	01421.44	00000.18	00000.51	00000.22	1
19.755	00353.91	-00209.85	-01468.51	01525.06	00000.16	00000.59	00000.15	1
19.765	00376.89	-00220.49	-01554.96	01615.10	00000.21	00000.64	00000.12	1
19.775	00409.91	-00242.00	-01644.28	01711.80	00000.21	00000.64	00000.04	1
19.785	00438.79	-00272.14	-01745.99	01820.73	00000.22	00000.76	00000.08	1
19.795	00472.66	-00313.99	-01908.54	01991.12	00000.16	00000.87	00000.13	1
19.805	00520.91	-00387.75	-02209.25	02302.71	00000.11	00001.20	00000.14	1
19.815	00589.49	-00490.12	-02590.84	02701.88	00000.14	00001.54	00000.30	1
19.825	00687.72	-00617.74	-03007.91	03146.76	00000.38	00001.69	00000.29	1
19.834	00781.86	-00748.21	-03364.69	03534.44	00000.56	00001.80	00000.24	1
19.844	00838.07	-00855.44	-03625.71	03818.36	00000.68	00001.91	00000.25	1
19.853	00873.34	-00948.07	-03845.81	04056.08	00000.77	00002.08	00000.24	1
19.863	00911.18	-01035.37	-04055.15	04283.28	00000.92	00002.17	00000.19	1
19.872	00956.04	-01110.00	-04229.55	04476.07	00001.06	00002.20	00000.11	1
19.882	01005.96	-01162.12	-04353.48	04616.85	00001.03	00002.17	-00000.05	1
19.891	01050.22	-01173.43	-04405.65	04678.64	00001.07	00002.15	-00000.14	1
19.901	01089.43	-01144.29	-04377.59	04653.98	00001.13	00002.09	-00000.17	1
19.910	01112.03	-01078.99	-04259.97	04533.00	00001.11	00001.93	-00000.17	1
19.920	01098.53	-00977.54	-04045.92	04304.86	00001.09	00001.83	-00000.12	1
19.930	01054.34	-00850.26	-03763.53	03999.84	00001.07	00001.61	-00000.07	1
19.939	00979.77	-00711.08	-03444.53	03651.08	00001.00	00001.49	00000.00	1
19.949	00904.35	-00577.59	-03126.38	03305.40	00000.91	00001.33	-00000.01	1
19.959	00835.48	-00459.76	-02816.83	02973.88	00000.82	00001.13	00000.04	1
19.969	00767.75	-00363.13	-02489.51	02630.39	00000.75	00000.97	00000.06	1
19.980	00716.57	-00289.47	-02121.85	02258.21	00000.70	00000.74	00000.09	1
20.049	00682.49	-00249.16	-01643.84	01797.25	00000.51	00000.57	00000.00	1
20.107	00660.83	-00249.99	-01453.16	01615.82	00000.32	00000.57	-00000.05	1
20.118	00658.91	-00251.95	-01374.32	01544.80	00000.35	00000.53	-00000.01	1
20.140	00662.49	-00259.15	-01342.50	01519.33	00000.29	00000.57	00000.07	1
20.151	00680.54	-00271.07	-01333.31	01521.29	00000.26	00000.54	-00000.07	1
20.161	00709.06	-00285.72	-01318.23	01523.86	00000.34	00000.42	-00000.13	1
20.172	00743.03	-00307.82	-01288.19	01518.65	00000.26	00000.42	-00000.22	1
20.182	00773.99	-00316.79	-01244.36	01499.28	00000.25	00000.35	-00000.21	1
20.193	00798.36	-00316.43	-01182.31	01461.29	00000.30	00000.34	-00000.17	1
20.203	00830.87	-00311.66	-01119.00	01428.16	00000.27	00000.28	-00000.25	1
20.214	00855.96	-00297.44	-01033.04	01374.16	00000.22	00000.14	-00000.27	1
20.224	00856.56	-00273.22	-00911.98	01280.64	00000.17	00000.10	-00000.26	1
20.235	00840.75	-00243.15	-00780.12	01172.42	00000.14	00000.03	-00000.23	1
20.246	00813.99	-00209.01	-00664.81	01071.56	00000.15	-00000.01	-00000.15	1
20.256	00777.04	-00176.06	-00575.30	00982.73	00000.15	-00000.08	-00000.08	1
20.267	00733.49	-00146.86	-00509.71	00905.19	00000.11	-00000.16	-00000.05	1
20.278	00678.54	-00121.27	-00453.45	00825.07	00000.09	-00000.17	00000.03	1
20.288	00613.80	-00100.41	-00393.86	00736.18	00000.09	-00000.17	00000.06	1
20.299	00546.04	-00083.21	-00339.08	00648.12	00000.08	-00000.23	00000.03	1
20.309	00478.71	-00073.87	-00294.34	00566.80	00000.06	-00000.26	00000.01	1
20.320	00423.88	-00075.58	-00273.10	00509.87	00000.01	-00000.21	-00000.04	1
20.331	00383.99	-00091.33	-00279.02	00483.37	-00000.11	-00000.15	-00000.15	1
20.341	00361.30	-00112.99	-00312.48	00490.86	-00000.16	-00000.15	-00000.13	1
20.352	00347.36	-00138.14	-00366.99	00523.85	-00000.15	-00000.14	-00000.06	1
20.362	00344.60	-00165.53	-00444.61	00586.37	-00000.08	-00000.12	00000.02	1
20.373	00341.64	-00193.17	-00536.19	00664.48	-00000.09	-00000.01	00000.00	1
20.383	00332.12	-00215.59	-00638.43	00751.26	-00000.17	00000.13	-00000.01	1
20.394	00332.00	-00229.92	-00775.36	00874.23	-00000.15	00000.27	00000.11	1
20.404	00330.61	-00239.72	-00932.34	01017.85	-00000.15	00000.41	00000.21	1
20.415	00337.93	-00248.13	-01122.89	01198.60	-00000.13	00000.53	00000.28	1
20.425	00351.10	-00248.85	-01322.21	01390.48	-00000.06	00000.66	00000.32	1
20.435	00370.32	-00248.25	-01506.93	01571.49	00000.06	00000.76	00000.32	1
20.445	00402.11	-00249.05	-01671.66	01737.29	00000.17	00000.77	00000.24	1
20.456	00436.13	-00254.49	-01807.12	01876.34	00000.28	00000.78	00000.22	1
20.466	00477.80	-00268.78	-01914.36	01991.31	00000.33	00000.71	00000.17	1
20.476	00516.14	-00288.24	-01985.96	02072.08	00000.36	00000.66	00000.11	1
20.486	00544.64	-00306.91	-02033.67	02127.59	00000.37	00000.65	00000.08	1
20.496	00556.43	-00329.51	-02084.39	02182.40	00000.33	00000.73	00000.12	1
20.506	00539.61	-00361.99	-02197.78	02291.82	00000.33	00001.01	00000.38	1
20.516	00542.48	-00442.14	-02509.58	02605.34	00000.29	00001.38	00000.44	1
20.526	00605.60	-00565.95	-02974.24	03087.58	00000.28	00001.78	00000.40	1
20.535	00728.68	-00712.31	-03460.88	03607.78	00000.47	00001.99	00000.24	1
20.545	00853.27	-00848.81	-03825.71	04010.56	00000.72	00001.95	00000.09	1
20.554	00923.32	-00955.58	-04051.29	04263.64	00000.93	00001.95	00000.09	1
20.564	00953.64	-01038.80	-04196.68	04427.26	00001.05	00002.09	00000.11	1
20.573	00990.35	-01109.23	-04312.97	04562.11	00001.09	00002.11	-00000.01	1
20.583	01021.58	-01152.93	-04380.97	04643.89	00001.18	00002.10	-00000.05	1
20.592	01054.20	-01169.58	-04388.12	04662.07	00001.12	00002.04	-00000.16	1
20.602	01063.39	-01142.10	-04307.00	04580.99	00001.19	00001.95	-00000.15	1
20.611	01056.45	-01083.85	-04143.75	04411.52	00001.14	00001.80	-00000.16	1
20.621	01027.27	-00991.91	-03917.64	04169.78	00001.08	00001.70	-00000.17	1
20.630	00977.17	-00871.00	-03638.40	03866.71	00001.04	00001.59	-00000.07	1
20.640	00930.72	-00739.93	-03346.25	03551.22	00000.97	00001.35	-00000.07	1
20.650	00880.83	-00610.81	-03062.40	03244.58	00000.86	00001.18	-00000.04	1
20.660	00823.60	-00492.75	-02790.67	02951.09	00000.71	00001.09	-00000.08	1
20.670	00765.84	-00392.09	-02525.09	02667.65	00000.60	00001.04	-00000.15	1
20.680	00711.03	-00303.86	-02266.77	02395.02	00000.59	00000.82	-00000.11	1
20.690	00658.28	-00238.69	-02020.69	02138.58	00000.52	00000.66	-00000.12	1
20.700	00607.82	-00191.45	-01788.28	01898.43	00000.50	00000.53	-00000.08	1
20.711	00573.17	-00166.47	-01589.88	01698.22	00000.45	00000.47	-00000.04	1
20.721	00561.23	-00171.75	-01427.69	01543.63	00000.31	00000.52	-00000.05	1
20.814	00599.17	-00206.44	-01308.45	01453.85	00000.23	00000.64	-00000.02	1
20.835	00614.26	-00226.30	-01259.41	01419.38	00000.25	00000.68	00000.11	1
20.846	00642.26	-00248.62	-01269.77	01444.52	00000.20	00000.70	-00000.03	1
20.856	00668.83	-00265.37	-01289.64	01476.80	00000.20	00000.64	-00000.07	1
20.867	00696.35	-00285.89	-01312.42	01512.97	00000.15	00000.67	-00000.13	1
20.877	00742.81	-00307.84	-01319.65	01545.32	00000.22	00000.50	-00000.25	1
20.888	00787.50	-00334.65	-01288.48	01546.71	00000.24	00000.44	-00000.26	1
20.898	00831.72	-00350.07	-01236.06	01530.41	00000.25	00000.25	-00000.31	1
20.909	00847.78	-00345.54	-01147.29	01467.79	00000.28	00000.21	-00000.21	1
20.919	00861.25	-00326.89	-01052.19	01398.47	00000.33	00000.09	-00000.19	1
20.930	00872.70	-00299.26	-00954.43	01327.44	00000.33	-00000.06	-00000.17	1
20.940	00863.66	-00264.38	-00839.94	01233.41	00000.31	-00000.14	-00000.16	1
20.951	00830.43	-00224.60	-00719.15	01121.26	00000.29	-00000.16	-00000.12	1
20.961	00776.60	-00181.99	-00607.19	01002.45	00000.25	-00000.21	-00000.04	1
20.972	00705.19	-00145.14	-00510.64	00882.68	00000.17	-00000.26	00000.04	1
20.983	00623.32	-00112.80	-00430.00	00765.61	00000.13	-00000.23	00000.11	1
20.993	00539.98	-00087.66	-00354.57	00651.90	00000.11	-00000.22	00000.04	1
21.004	00453.67	-00065.81	-00289.13	00541.98	00000.09	-00000.24	00000.02	1
21.015	00375.17	-00051.44	-00237.69	00447.10	00000.06	-00000.24	-00000.04	1
21.025	00319.72	-00048.33	-00212.59	00386.97	-00000.01	-00000.20	-00000.12	1
21.036	00291.58	-00057.20	-00221.69	00370.72	-00000.11	-00000.11	-00000.20	1
21.046	00281.92	-00072.57	-00253.63	00386.11	-00000.17	-00000.06	-00000.23	1
21.057	00272.26	-00088.28	-00292.21	00409.03	-00000.17	-00000.04	-00000.19	1
21.068	00261.64	-00107.09	-00339.53	00441.82	-00000.18	-00000.07	-00000.14	1
21.078	00249.61	-00124.39	-00397.69	00485.73	-00000.13	-00000.08	-00000.07	1
21.089	00249.10	-00145.06	-00481.55	00561.23	-00000.06	-00000.03	00000.01	1
21.099	00253.77	-00170.85	-00589.03	00663.74	-00000.10	00000.10	-00000.03	1
21.110	00263.57	-00187.97	-00713.15	00783.19	-00000.07	00000.18	00000.06	1
21.120	00272.39	-00196.87	-00852.82	00916.66	-00000.06	00000.24	00000.16	1
21.130	00269.88	-00199.23	-00998.95	01053.77	-00000.05	00000.43	00000.21	1
21.141	00279.76	-00198.15	-01154.24	01204.08	00000.01	00000.56	00000.23	1
21.151	00305.96	-00197.98	-01312.88	01362.52	00000.09	00000.64	00000.21	1
21.161	00342.85	-00202.02	-01460.45	01513.69	00000.17	00000.67	00000.15	1
21.172	00378.68	-00214.07	-01584.07	01642.71	00000.18	00000.72	00000.10	1
21.182	00413.47	-00233.91	-01677.08	01743.07	00000.25	00000.72	00000.07	1
21.192	00449.31	-00258.93	-01753.55	01828.63	00000.28	00000.64	00000.03	1
21.202	00480.76	-00290.38	-01827.48	01911.84	00000.26	00000.68	00000.02	1
21.212	00502.98	-00327.05	-01929.43	02020.55	00000.28	00000.83	00000.12	1
21.223	00518.90	-00378.19	-02113.98	02209.35	00000.27	00001.08	00000.30	1
21.233	00564.09	-00473.73	-02486.88	02593.69	00000.22	00001.49	00000.35	1
21.242	00666.26	-00610.47	-02994.58	03127.95	00000.25	00001.83	00000.37	1
21.252	00816.05	-00765.04	-03517.05	03690.64	00000.45	00001.92	00000.25	1
21.261	00931.17	-00897.71	-03926.54	04134.08	00000.65	00002.03	00000.17	1
21.271	01014.32	-00998.88	-04230.28	04463.39	00000.86	00002.09	00000.15	1
21.280	01065.49	-01081.46	-04451.12	04702.90	00001.01	00002.17	00000.08	1
21.290	01103.25	-01142.28	-04608.31	04874.27	00001.20	00002.20	00000.07	1
21.299	01139.91	-01178.21	-04693.25	04971.34	00001.33	00002.15	00000.04	1
21.308	01158.75	-01178.77	-04675.57	04959.15	00001.34	00002.03	-00000.05	1
21.318	01156.45	-01138.59	-04562.83	04842.85	00001.31	00001.98	-00000.15	1
21.327	01139.96	-01063.99	-04366.13	04636.24	00001.18	00001.90	-00000.22	1
21.337	01104.42	-00953.30	-04091.35	04343.70	00001.10	00001.79	-00000.21	1
21.346	01046.52	-00811.42	-03758.90	03985.34	00001.07	00001.63	-00000.12	1
21.356	00980.78	-00663.49	-03402.36	03602.53	00000.97	00001.43	-00000.10	1
21.366	00903.34	-00520.00	-03030.77	03204.99	00000.84	00001.25	-00000.06	1
21.376	00823.79	-00397.52	-02637.80	02791.88	00000.66	00001.18	-00000.04	1
21.397	00753.88	-00305.73	-02180.90	02327.69	00000.38	00001.22	-00000.15	1
21.481	00690.63	-00270.68	-01666.07	01823.74	00000.29	00000.87	-00000.04	1
21.556	00688.08	-00286.27	-01501.81	01676.56	00000.28	00000.68	00000.09	1
21.566	00694.72	-00299.51	-01433.65	01621.01	00000.23	00000.65	-00000.02	1
21.577	00711.71	-00306.79	-01390.48	01591.88	00000.29	00000.52	-00000.06	1
21.587	00739.90	-00325.51	-01347.04	01570.96	00000.24	00000.49	-00000.20	1
21.598	00760.97	-00329.04	-01277.16	01522.66	00000.27	00000.41	-00000.17	1
21.608	00773.62	-00321.47	-01192.54	01457.39	00000.26	00000.38	-00000.14	1
21.619	00793.88	-00308.86	-01103.37	01393.94	00000.23	00000.20	-00000.21	1
21.629	00798.97	-00285.75	-01000.33	01311.74	00000.19	00000.04	-00000.26	1
21.640	00786.40	-00254.01	-00878.18	01205.88	00000.21	-00000.02	-00000.26	1
21.650	00765.93	-00221.01	-00749.70	01094.32	00000.24	-00000.10	-00000.19	1
21.661	00736.93	-00187.65	-00631.55	00988.50	00000.27	-00000.17	-00000.11	1
21.672	00699.20	-00158.14	-00540.00	00897.49	00000.24	-00000.22	00000.00	1
21.682	00655.81	-00135.96	-00475.62	00821.45	00000.17	-00000.14	00000.04	1
21.693	00612.98	-00117.93	-00422.48	00753.75	00000.15	-00000.11	-00000.01	1
21.704	00567.42	-00100.74	-00381.32	00691.03	00000.13	-00000.15	00000.01	1
21.714	00511.30	-00085.22	-00337.75	00618.68	00000.12	-00000.19	00000.07	1
21.725	00447.97	-00070.70	-00292.97	00539.91	00000.13	-00000.16	00000.04	1
21.736	00385.94	-00061.74	-00255.26	00466.81	00000.08	-00000.15	00000.01	1
21.746	00338.32	-00060.81	-00236.69	00417.35	-00000.01	-00000.17	-00000.07	1
21.757	00311.52	-00068.04	-00251.95	00406.39	-00000.10	-00000.13	-00000.13	1
21.767	00305.14	-00079.53	-00298.10	00433.93	-00000.11	-00000.11	-00000.08	1
21.778	00310.53	-00093.63	-00362.55	00486.46	-00000.06	-00000.13	00000.02	1
21.788	00310.22	-00110.80	-00434.28	00545.08	00000.02	-00000.12	00000.09	1
21.799	00303.03	-00132.05	-00514.50	00611.53	-00000.03	-00000.03	00000.05	1
21.810	00296.64	-00152.40	-00614.97	00699.58	-00000.11	00000.12	00000.01	1
21.820	00299.08	-00164.65	-00742.15	00816.91	-00000.04	00000.23	00000.15	1
21.830	00295.40	-00175.89	-00880.44	00945.18	-00000.03	00000.33	00000.18	1
21.841	00295.70	-00182.55	-01044.50	01100.79	00000.00	00000.41	00000.22	1
21.851	00307.60	-00184.61	-01211.01	01263.03	00000.06	00000.51	00000.22	1
21.861	00334.00	-00183.94	-01371.26	01423.28	00000.16	00000.64	00000.21	1
21.872	00370.00	-00189.92	-01517.10	01573.07	00000.20	00000.71	00000.15	1
21.882	00408.06	-00207.02	-01638.49	01701.18	00000.24	00000.77	00000.12	1
21.892	00454.81	-00228.99	-01742.85	01815.71	00000.24	00000.71	00000.07	1
21.902	00498.34	-00255.30	-01826.79	01910.67	00000.27	00000.69	00000.04	1
21.912	00530.23	-00285.18	-01902.87	01995.85	00000.31	00000.79	00000.05	1
21.922	00556.06	-00318.24	-02001.38	02101.43	00000.33	00000.82	00000.13	1
21.932	00570.26	-00366.68	-02183.07	02285.93	00000.28	00001.02	00000.30	1
21.942	00598.71	-00454.11	-02563.67	02671.53	00000.25	00001.47	00000.41	1
21.952	00677.35	-00582.09	-03081.30	03208.12	00000.24	00001.92	00000.46	1
21.962	00820.03	-00735.85	-03619.60	03783.57	00000.43	00002.10	00000.27	1
21.971	00966.46	-00875.07	-04034.24	04239.68	00000.75	00002.04	00000.13	1
21.980	01043.19	-00986.06	-04288.58	04522.44	00000.95	00002.07	00000.06	1
